sample,variable,n,mean,std,min,max,skew,kurtosis,pct_zero,iqr,p01,p05,p10,p25,p50,p75,p90,p95,p99
holdout_2025,active_raw_Cz,133409,-0.013140921480953693,0.929043173789978,-3.023852825164795,1.283884882926941,-1.477017879486084,1.3990494012832642,0.0,0.7158187478780746,-2.835453748703003,-2.2400596141815186,-1.4936010837554932,-0.13498036563396454,0.2951292097568512,0.5808383822441101,0.7901199460029602,0.936936616897583,1.121277928352356
holdout_2025,active_raw_Hz,133409,0.3568298816680908,1.4707307815551758,-0.6983932256698608,6.046809196472168,2.4456818103790283,5.990009307861328,0.0,0.9929437041282654,-0.6455286240577698,-0.608156931400299,-0.5801399350166321,-0.5088100433349609,-0.2646467089653015,0.48413366079330444,2.0573126792907717,3.3575446605682373,6.026752471923828
holdout_2025,active_raw_CH,133409,-0.3144029676914215,1.8651138544082642,-18.28466033935547,2.6835732460021973,-4.667890548706055,27.67253875732422,0.0,0.44857293367385864,-9.719734191894531,-3.367812156677246,-0.5819174289703368,-0.22838418185710907,-0.0413270927965641,0.22018875181674957,0.8043648958206177,1.2448300361633298,1.825373349189759
holdout_2025,active_raw_Vz,133409,0.00019632413750514388,1.0657600164413452,-4.313031196594238,1.2710031270980835,-1.3831185102462769,0.9820511937141418,0.0,0.8346470445394516,-3.0596942329406738,-2.4479701995849608,-1.7731852531433105,-0.1523796170949936,0.38142794370651245,0.682267427444458,0.9782676696777344,1.0642956495285032,1.156387243270874
holdout_2025,active_raw_Gz,133409,0.30168309807777405,1.4398093223571777,-0.6704912781715393,5.774451732635498,2.4641311168670654,5.392629623413086,0.0,0.8617312610149384,-0.6207475924491882,-0.5857545971870423,-0.5596076250076294,-0.49322453141212463,-0.27698495984077454,0.3685067296028137,1.8395555019378662,4.531618118286133,5.662735939025879
holdout_2025,active_raw_VG,133409,-0.4638594388961792,2.110964775085449,-15.793501853942871,2.998979091644287,-3.7217352390289307,14.653395652770996,0.0,0.42299431562423706,-11.27033992767334,-5.158818340301512,-0.5840182185173034,-0.29002290964126587,-0.08445500582456589,0.1329714059829712,0.6886775612831115,1.21248505115509,1.8852848196029688
holdout_2025,active_residual_Hz,124373,0.5239562392234802,1.7231258153915405,-0.6041086912155151,7.155130386352539,2.5600521564483643,6.367100715637207,0.0,1.0442090928554535,-0.5583325028419495,-0.5114428281784058,-0.4825489819049835,-0.4155896008014679,-0.23818543553352356,0.6286194920539856,2.4602741718292243,4.531699180603019,7.134878578186035
holdout_2025,active_residual_Gz,124373,0.4579208195209503,1.6664904356002808,-0.5694139003753662,6.681651592254639,2.4989819526672363,5.371470928192139,0.0,0.8189444839954376,-0.5305327010154725,-0.48889748454093934,-0.4620600402355194,-0.40313196182250977,-0.25460267066955566,0.41581252217292786,2.3964571475982703,5.409001350402832,6.556382179260254
holdout_2025,active_residual_CH,124373,-0.4258006811141968,2.2225046157836914,-21.45876693725586,2.740004301071167,-4.687353134155273,27.07395362854004,0.0,0.4337860196828842,-11.658793449401855,-4.178792095184326,-0.784511637687683,-0.21786527335643768,-0.05657267943024635,0.21592074632644653,0.7867405891418457,1.188760137557983,1.9650076627731323
holdout_2025,active_residual_VG,124373,-0.5875383615493774,2.46264910697937,-18.09884262084961,3.3575003147125244,-3.7111411094665527,14.111117362976074,0.0,0.38155702501535416,-12.845559883117676,-6.655403137207031,-0.5462360620498656,-0.2648051381111145,-0.1027018204331398,0.11675188690423965,0.580588448047638,1.0485321044921863,2.035324144363403
