dimension,group,channel,term,estimate,std_error,ci_low,ci_high,p_value,scenario_percent_change,scenario_ci_low,scenario_ci_high,scenario_unit,n,vcov,q_value_bh
country,Liberia,current,CH,0.19362355681211996,0.0618014937683671,0.07213088789523922,0.31511622572900067,0.001856449256619097,31.55450461359241,-4.08700284433906,80.4404845783327,percent change in conditional geometric mean of (1 + funding hours),24561,week CRV1 within country,0.0025315217135714963
country,Liberia,recent,VG,-0.13106321426997797,0.05645663103074333,-0.24204866727032903,-0.020077761269626918,0.020757386230667807,41.93981750776345,6.270290564654714,89.58178891851091,percent change in conditional geometric mean of (1 + funding hours),24561,week CRV1 within country,0.05189346557666952
country,Togo,current,CH,0.03030246852385635,0.08619692528084479,-0.13915571508236993,0.19976065213008262,0.7253623338152535,41.70498856307912,12.372214172928517,78.69456370024888,percent change in conditional geometric mean of (1 + funding hours),24091,week CRV1 within country,0.7253623338152535
country,Togo,recent,VG,0.1357499496808843,0.09445716551921686,-0.049947389816168836,0.3214472891779374,0.15145854119773072,-5.649539136300094,-27.52207983717685,22.823743357894635,percent change in conditional geometric mean of (1 + funding hours),24091,week CRV1 within country,0.23199071658521853
country,Kyrgyzstan,current,CH,0.3916335777674799,0.07744267461667048,0.23942523370179516,0.5438419218331647,6.287308873531572e-07,195.8783740336945,145.3920980654284,256.75155357888156,percent change in conditional geometric mean of (1 + funding hours),19800,week CRV1 within country,1.8861926620594716e-06
country,Kyrgyzstan,recent,VG,-0.3605596544992084,0.09569141654054816,-0.5486346677271375,-0.17248464127127927,0.00018727754819702902,6.656147252969756,-14.11367023003024,32.448711888310704,percent change in conditional geometric mean of (1 + funding hours),19800,week CRV1 within country,0.0014045816114777177
country,India,current,CH,0.30337102398624444,0.10415188674541348,0.09824802545083433,0.5084940225216545,0.0039050225966774654,218.72331736708603,126.47616446383422,348.5441250472175,percent change in conditional geometric mean of (1 + funding hours),18611,week CRV1 within country,0.004881278245846832
country,India,recent,VG,-0.2704863723045859,0.12479822232180764,-0.5162715075956201,-0.02470123701355162,0.03114572715414643,-36.67305437707034,-55.45655532082917,-9.968749143355621,percent change in conditional geometric mean of (1 + funding hours),18611,week CRV1 within country,0.058398238414024556
country,Senegal,current,CH,0.16318330378245613,0.13220105838080248,-0.09668571960253994,0.4230523271674522,0.2177700829486524,-10.323626778290471,-34.478024766036015,22.735187476930115,percent change in conditional geometric mean of (1 + funding hours),17956,week CRV1 within country,0.23332508887355616
country,Senegal,recent,VG,-0.14498637893287977,0.1106177584418726,-0.3624288805846002,0.0724561227188407,0.19068671939737114,-12.571901410176126,-32.74983016477645,13.660269435162748,percent change in conditional geometric mean of (1 + funding hours),17956,week CRV1 within country,0.2600273446327788
country,Honduras,current,CH,0.5378198525641935,0.11465715743174609,0.3124775107608672,0.7631621943675198,3.637529409461493e-06,265.33752986508136,138.8725741144278,458.7561118003525,percent change in conditional geometric mean of (1 + funding hours),17120,week CRV1 within country,6.820367642740299e-06
country,Honduras,recent,VG,0.008684077512391756,0.12320137016402342,-0.23345069966160314,0.25081885468638665,0.9438381122381521,-22.68017644594092,-49.695388364563264,18.843082573753904,percent change in conditional geometric mean of (1 + funding hours),17120,week CRV1 within country,0.9438381122381521
country,Sierra Leone,current,CH,0.4513645427017345,0.09478731785307544,0.26501814275818925,0.6377109426452797,2.690663063020793e-06,65.70508396701346,21.92178869738605,125.21138465797192,percent change in conditional geometric mean of (1 + funding hours),16752,week CRV1 within country,5.765706563615984e-06
country,Sierra Leone,recent,VG,-0.23689232637216753,0.09438644802899064,-0.42245063936213956,-0.05133401338219551,0.012475581027241,-19.321813043715817,-42.33539000453048,12.876335261168457,percent change in conditional geometric mean of (1 + funding hours),16752,week CRV1 within country,0.04678342885215375
