pool_type,pool_n,formula_raw,brute_raw,abs_error_raw,formula_residual,brute_residual,abs_error_residual,check_id
posting_16d,1219,0.029412581542660764,0.02941258154266079,2.7755575615628914e-17,0.02668971015494753,0.026689710154947546,1.734723475976807e-17,135
active,536,0.014417746212843011,0.014417746212842995,1.5612511283791264e-17,0.0029014807222652057,0.0029014807222651983,7.37257477290143e-18,136
lag_weighted_35_65d,2545,0.015114321202348954,0.015114321202348934,1.9081958235744878e-17,0.0031449275496581203,0.003144927549658109,1.1275702593849246e-17,136
posting_16d,1525,0.016027511526306965,0.01602751152630725,2.8449465006019636e-16,0.0029244559883680136,0.0029244559883680244,1.0842021724855044e-17,136
active,183,0.048126505257530906,0.048126505257530885,2.0816681711721685e-17,0.04337155098845393,0.04337155098845394,6.938893903907228e-18,137
lag_weighted_35_65d,369,0.048687487485529694,0.04868748748552963,6.245004513516506e-17,0.047194695449273516,0.04719469544927352,6.938893903907228e-18,137
posting_16d,173,0.05701008813050161,0.0570100881305016,6.938893903907228e-18,0.048826443470534234,0.048826443470534234,0.0,137
active,872,0.16768297321751302,0.16768297321751305,2.7755575615628914e-17,0.09213285996758812,0.0921328599675883,1.8041124150158794e-16,138
lag_weighted_35_65d,2752,0.07836471820105186,0.07836471820105179,6.938893903907228e-17,0.04947547774727914,0.04947547774727897,1.6653345369377348e-16,138
posting_16d,1287,0.10371502369880269,0.1037150236988025,1.8041124150158794e-16,0.059246688262228765,0.059246688262228786,2.0816681711721685e-17,138
active,214,0.019665859120689716,0.019665859120689716,0.0,0.01978025957015902,0.01978025957015902,0.0,139
lag_weighted_35_65d,379,0.025227846766908375,0.025227846766908327,4.85722573273506e-17,0.026264969960313543,0.026264969960313498,4.5102810375396984e-17,139
posting_16d,169,0.01815327163955104,0.018153271639551043,3.469446951953614e-18,0.018288361110109588,0.018288361110109588,0.0,139
active,816,0.07514966974595023,0.07514966974595028,4.163336342344337e-17,0.04580716632507411,0.04580716632507412,6.938893903907228e-18,140
lag_weighted_35_65d,3255,0.06115236241881247,0.06115236241881237,1.0408340855860843e-16,0.037782192122987016,0.037782192122986905,1.1102230246251565e-16,140
posting_16d,1682,0.06556033785293366,0.0655603378529339,2.3592239273284576e-16,0.03967882243161754,0.039678822431617584,4.163336342344337e-17,140
active,521,0.027812069729223038,0.02781206972922304,3.469446951953614e-18,0.030615695543570836,0.030615695543570843,6.938893903907228e-18,141
lag_weighted_35_65d,2298,0.02301780715502912,0.023017807155029192,7.28583859910259e-17,0.020000302422604668,0.020000302422604727,5.898059818321144e-17,141
posting_16d,1628,0.02254393909618535,0.022543939096185413,6.245004513516506e-17,0.021998055705841228,0.02199805570584121,1.734723475976807e-17,141
active,1239,0.062372733016250764,0.06237273301625081,4.85722573273506e-17,0.04781912808542893,0.04781912808542892,6.938893903907228e-18,142
lag_weighted_35_65d,2681,0.04777174259247662,0.047771742592476685,6.245004513516506e-17,0.043891688734822305,0.04389168873482233,2.7755575615628914e-17,142
posting_16d,1303,0.058127693896792246,0.05812769389679236,1.1102230246251565e-16,0.045534401255206504,0.04553440125520651,6.938893903907228e-18,142
active,1868,0.02039689493640917,0.020396894936409126,4.5102810375396984e-17,0.02253719215104789,0.022537192151047894,3.469446951953614e-18,143
lag_weighted_35_65d,5285,0.021358176864599367,0.021358176864599263,1.0408340855860843e-16,0.019598730767301786,0.019598730767301727,5.898059818321144e-17,143
posting_16d,2814,0.019706252531268523,0.01970625253126861,8.673617379884035e-17,0.021565702443971914,0.02156570244397178,1.3530843112619095e-16,143
active,1866,0.14598998317500234,0.1459899831750014,9.43689570931383e-16,0.09612679628270651,0.09612679628270643,8.326672684688674e-17,144
lag_weighted_35_65d,3426,0.1316706340409341,0.1316706340409354,1.304512053934559e-15,0.0860208292077154,0.0860208292077162,8.049116928532385e-16,144
posting_16d,2116,0.13141098989529823,0.13141098989529693,1.304512053934559e-15,0.0825357390889612,0.08253573908896132,1.249000902703301e-16,144
active,640,0.035290458142981755,0.0352904581429818,4.163336342344337e-17,0.03075890901041379,0.03075890901041381,2.0816681711721685e-17,145
lag_weighted_35_65d,2511,0.03655697125606876,0.036556971256068584,1.734723475976807e-16,0.029475031248048452,0.029475031248048306,1.457167719820518e-16,145
posting_16d,1595,0.04205596639227476,0.04205596639227479,2.7755575615628914e-17,0.03236961664802077,0.032369616648020724,4.85722573273506e-17,145
active,522,0.027007295534791073,0.027007295534791077,3.469446951953614e-18,0.03008556259285724,0.030085562592857246,6.938893903907228e-18,146
lag_weighted_35_65d,2016,0.018646918811163357,0.018646918811163433,7.632783294297951e-17,0.019648196183065555,0.019648196183065642,8.673617379884035e-17,146
posting_16d,1757,0.02308259469290442,0.023082594692904357,6.245004513516506e-17,0.024120632507105142,0.02412063250710519,4.85722573273506e-17,146
active,1763,0.018970986411795662,0.018970986411795746,8.326672684688674e-17,0.02154498290699397,0.02154498290699403,5.898059818321144e-17,147
lag_weighted_35_65d,5080,0.01654278153243442,0.016542781532434388,3.122502256758253e-17,0.01827429525600624,0.018274295256006188,5.204170427930421e-17,147
posting_16d,2599,0.02597639650950201,0.025976396509502016,6.938893903907228e-18,0.028876112486967018,0.028876112486967052,3.469446951953614e-17,147
active,621,0.06642178664305494,0.06642178664305491,2.7755575615628914e-17,0.022723389701245593,0.0227233897012456,6.938893903907228e-18,148
lag_weighted_35_65d,2164,0.19860817675762876,0.19860817675762887,1.1102230246251565e-16,0.08398319509684253,0.08398319509684249,4.163336342344337e-17,148
posting_16d,925,0.14903641008635293,0.14903641008635288,5.551115123125783e-17,0.05702204604777778,0.05702204604777782,4.163336342344337e-17,148
active,884,0.39486597248486544,0.3948659724848652,2.220446049250313e-16,0.2305094325737344,0.23050943257373366,7.494005416219807e-16,149
lag_weighted_35_65d,1335,0.30970300043120713,0.3097030004312073,1.6653345369377348e-16,0.1731002008845874,0.17310020088458739,2.7755575615628914e-17,149
posting_16d,1316,0.3849083390513911,0.3849083390513909,2.220446049250313e-16,0.2241753125941511,0.22417531259414977,1.3322676295501878e-15,149
active,523,0.1839472332572281,0.183947233257228,8.326672684688674e-17,0.10495533985010404,0.10495533985010405,1.3877787807814457e-17,150
lag_weighted_35_65d,490,0.1563642384847269,0.15636423848472658,3.0531133177191805e-16,0.10465660538435505,0.10465660538435488,1.6653345369377348e-16,150
posting_16d,416,0.1758398518920638,0.1758398518920637,1.1102230246251565e-16,0.11111721732852017,0.11111721732852013,4.163336342344337e-17,150
active,313,0.012876970733623237,0.012876970733623233,3.469446951953614e-18,0.015554816400911936,0.015554816400911928,8.673617379884035e-18,151
lag_weighted_35_65d,2495,0.013605324473286145,0.013605324473286108,3.642919299551295e-17,0.013784483000555521,0.013784483000555486,3.469446951953614e-17,151
posting_16d,1341,0.012541515404651007,0.01254151540465101,3.469446951953614e-18,0.013871033391320708,0.013871033391320724,1.5612511283791264e-17,151
active,466,0.021363389534663685,0.02136338953466368,3.469446951953614e-18,0.022867673799592727,0.022867673799592717,1.0408340855860843e-17,152
lag_weighted_35_65d,2430,0.032201830140312165,0.03220183014031219,2.7755575615628914e-17,0.030021118708554007,0.030021118708554024,1.734723475976807e-17,152
posting_16d,1459,0.0274046213025011,0.02740462130250111,1.0408340855860843e-17,0.02562859915008154,0.025628599150081522,1.734723475976807e-17,152
active,1159,0.029036702257617973,0.02903670225761798,6.938893903907228e-18,0.006608360897785019,0.006608360897785019,0.0,153
lag_weighted_35_65d,4501,0.04217252160890963,0.04217252160890961,2.0816681711721685e-17,0.016753681191082406,0.016753681191082375,3.122502256758253e-17,153
posting_16d,2141,0.038366222980013714,0.0383662229800139,1.8735013540549517e-16,0.015636212737523525,0.015636212737523525,0.0,153
active,218,0.03458062632459727,0.03458062632459725,2.0816681711721685e-17,0.03798821489437939,0.03798821489437942,2.7755575615628914e-17,154
lag_weighted_35_65d,539,0.6623256678500932,0.6623256678500922,9.992007221626409e-16,0.6613888550346158,0.6613888550346148,9.992007221626409e-16,154
posting_16d,291,0.4875279565520001,0.4875279565520005,3.885780586188048e-16,0.4862201986311136,0.4862201986311139,2.7755575615628914e-16,154
active,1542,0.08522050711308062,0.0852205071130804,2.220446049250313e-16,0.03385749927797747,0.0338574992779774,6.938893903907228e-17,155
lag_weighted_35_65d,4665,0.11087225823588104,0.11087225823588176,7.216449660063518e-16,0.060846272716737836,0.0608462727167381,2.636779683484747e-16,155
posting_16d,2665,0.09011714227528986,0.09011714227528889,9.71445146547012e-16,0.04523490368972718,0.04523490368972678,3.95516952522712e-16,155
active,2697,0.45500634275243973,0.4550063427524416,1.887379141862766e-15,0.22854044610623822,0.22854044610623928,1.0547118733938987e-15,156
lag_weighted_35_65d,2074,0.2950882703912452,0.295088270391245,1.6653345369377348e-16,0.13463575514523382,0.134635755145234,1.6653345369377348e-16,156
posting_16d,2466,0.4576283666698419,0.45762836666984424,2.3314683517128287e-15,0.23375873218851514,0.23375873218851556,4.163336342344337e-16,156
active,1297,0.045013979245956286,0.04501397924595632,3.469446951953614e-17,0.009887782408870234,0.009887782408870227,6.938893903907228e-18,157
lag_weighted_35_65d,3868,0.03475050266704837,0.03475050266704836,1.3877787807814457e-17,0.007949218253195191,0.007949218253195186,5.204170427930421e-18,157
posting_16d,2105,0.03567005170287154,0.03567005170287149,4.85722573273506e-17,0.009325344899785848,0.009325344899785853,5.204170427930421e-18,157
active,481,0.04474890502011201,0.04474890502011201,0.0,0.03577439003756517,0.03577439003756515,2.0816681711721685e-17,158
lag_weighted_35_65d,2631,0.08398846377961229,0.0839884637796124,1.1102230246251565e-16,0.05275625114008297,0.05275625114008308,1.1102230246251565e-16,158
posting_16d,1244,0.0762075146434686,0.07620751464346867,6.938893903907228e-17,0.04819098100577181,0.04819098100577186,5.551115123125783e-17,158
active,193,0.07700283346946131,0.07700283346946128,2.7755575615628914e-17,0.08165568954798023,0.08165568954798022,1.3877787807814457e-17,159
lag_weighted_35_65d,465,0.054958412617356796,0.05495841261735668,1.1796119636642288e-16,0.05897016721588061,0.058970167215880484,1.249000902703301e-16,159
posting_16d,284,0.09873129233743265,0.09873129233743261,4.163336342344337e-17,0.10346536077660558,0.10346536077660554,4.163336342344337e-17,159
active,533,0.24532004784677108,0.24532004784677114,5.551115123125783e-17,0.16327952366218235,0.1632795236621821,2.498001805406602e-16,160
lag_weighted_35_65d,2863,0.3281312911550292,0.32813129115503,7.771561172376096e-16,0.16134244219647795,0.16134244219647823,2.7755575615628914e-16,160
posting_16d,724,0.38528180723929056,0.3852818072392904,1.6653345369377348e-16,0.2595469286195998,0.2595469286195999,5.551115123125783e-17,160
active,709,0.04235534454315561,0.0423553445431556,6.938893903907228e-18,0.031110645080801008,0.03111064508080101,3.469446951953614e-18,161
lag_weighted_35_65d,3683,0.03300769897657419,0.033007698976574164,2.7755575615628914e-17,0.03284918617570429,0.03284918617570431,2.0816681711721685e-17,161
posting_16d,1372,0.03583030268253322,0.03583030268253311,1.1102230246251565e-16,0.03316069022973356,0.03316069022973357,1.3877787807814457e-17,161
active,1042,0.015802213907565844,0.015802213907565872,2.7755575615628914e-17,0.017538011023283822,0.017538011023283874,5.204170427930421e-17,162
lag_weighted_35_65d,3001,0.02365822691060536,0.023658226910605387,2.7755575615628914e-17,0.02192882291795528,0.021928822917955292,1.3877787807814457e-17,162
posting_16d,1429,0.01758055187947709,0.017580551879477237,1.457167719820518e-16,0.017282654409530945,0.017282654409530997,5.204170427930421e-17,162
active,1507,0.019251149810402778,0.019251149810402678,1.0061396160665481e-16,0.01695073635272614,0.01695073635272621,6.938893903907228e-17,163
lag_weighted_35_65d,3410,0.030673570926997303,0.030673570926997167,1.3530843112619095e-16,0.025772062151446066,0.025772062151445993,7.28583859910259e-17,163
posting_16d,2549,0.028561574888815014,0.02856157488881531,2.949029909160572e-16,0.021375688483982833,0.02137568848398282,1.3877787807814457e-17,163
active,1422,0.2670576032783673,0.26705760327836714,1.6653345369377348e-16,0.11136373244812783,0.11136373244812776,6.938893903907228e-17,164
lag_weighted_35_65d,1329,0.1587371427197039,0.15873714271970366,2.498001805406602e-16,0.06675110250130926,0.06675110250130918,8.326672684688674e-17,164
posting_16d,700,0.2049609747382563,0.20496097473825634,2.7755575615628914e-17,0.08097238577830075,0.08097238577830074,1.3877787807814457e-17,164
active,39,0.09205561862869091,0.09205561862869092,1.3877787807814457e-17,0.090009341937115,0.09000934193711502,1.3877787807814457e-17,165
lag_weighted_35_65d,324,0.2713692413181849,0.2713692413181848,1.1102230246251565e-16,0.2767286292019714,0.2767286292019714,0.0,165
posting_16d,244,0.3679927696314537,0.3679927696314534,3.3306690738754696e-16,0.37366040679584617,0.37366040679584706,8.881784197001252e-16,165
active,857,0.013283620194103675,0.013283620194103656,1.9081958235744878e-17,0.01429297446338233,0.014292974463382332,1.734723475976807e-18,166
lag_weighted_35_65d,2370,0.015129959111807208,0.015129959111807187,2.0816681711721685e-17,0.015713645758770187,0.01571364575877019,3.469446951953614e-18,166
posting_16d,619,0.009887952258818755,0.00988795225881876,5.204170427930421e-18,0.01303069685876624,0.013030696858766252,1.214306433183765e-17,166
active,1425,0.06234836087252889,0.06234836087252868,2.0816681711721685e-16,0.043486068001097125,0.043486068001097,1.249000902703301e-16,167
lag_weighted_35_65d,2708,0.06272549906356843,0.06272549906356882,3.885780586188048e-16,0.03495509679776272,0.03495509679776282,9.71445146547012e-17,167
posting_16d,1713,0.07247745259386537,0.07247745259386498,3.885780586188048e-16,0.04589018466799783,0.045890184667997665,1.6653345369377348e-16,167
active,1226,0.09197340229824416,0.09197340229824408,8.326672684688674e-17,0.0477313238592288,0.047731323859228805,6.938893903907228e-18,168
lag_weighted_35_65d,3111,0.054010253163557134,0.05401025316355703,1.0408340855860843e-16,0.019431042906063976,0.01943104290606394,3.469446951953614e-17,168
posting_16d,2263,0.06835457239899824,0.06835457239899836,1.249000902703301e-16,0.03095445051393449,0.03095445051393446,3.122502256758253e-17,168
active,886,0.017467267384338674,0.01746726738433861,6.245004513516506e-17,0.018275671713312045,0.018275671713312045,0.0,169
lag_weighted_35_65d,2247,0.012831618734875002,0.012831618734875023,2.0816681711721685e-17,0.01337404084621962,0.013374040846219654,3.2959746043559335e-17,169
posting_16d,1759,0.012299692849028787,0.012299692849028822,3.469446951953614e-17,0.013214334360544295,0.013214334360544321,2.6020852139652106e-17,169
active,179,0.017461153581575413,0.017461153581575416,3.469446951953614e-18,0.020174944553864472,0.020174944553864472,0.0,170
lag_weighted_35_65d,390,0.015198025194862616,0.015198025194862628,1.214306433183765e-17,0.0191821566312849,0.019182156631284922,2.0816681711721685e-17,170
posting_16d,185,0.015343052726608117,0.015343052726608119,1.734723475976807e-18,0.01878236798663595,0.018782367986635944,6.938893903907228e-18,170
active,401,0.16886460893967534,0.16886460893967553,1.942890293094024e-16,0.17424485566027234,0.1742448556602722,1.3877787807814457e-16,171
lag_weighted_35_65d,2642,0.042680171256018536,0.042680171256018695,1.5959455978986625e-16,0.02770699892030566,0.027706998920305707,4.5102810375396984e-17,171
posting_16d,1472,0.1653376503631692,0.1653376503631692,0.0,0.17180103628137064,0.17180103628137103,3.885780586188048e-16,171
active,1364,0.07884213730035955,0.07884213730035945,9.71445146547012e-17,0.058710887871892506,0.05871088787189253,2.0816681711721685e-17,172
lag_weighted_35_65d,2947,0.1431061148325158,0.14310611483251634,5.273559366969494e-16,0.09930927312539418,0.09930927312539453,3.469446951953614e-16,172
posting_16d,1896,0.050199026648588975,0.05019902664858908,1.0408340855860843e-16,0.03955617959825668,0.039556179598256594,8.326672684688674e-17,172
active,507,0.012657424551304843,0.012657424551304844,1.734723475976807e-18,0.012459428870595785,0.012459428870595781,3.469446951953614e-18,173
lag_weighted_35_65d,2605,0.010015779821835042,0.010015779821835068,2.6020852139652106e-17,0.008952133378322374,0.008952133378322399,2.42861286636753e-17,173
posting_16d,1244,0.011376852076825634,0.011376852076825646,1.214306433183765e-17,0.010336788621907452,0.01033678862190744,1.214306433183765e-17,173
active,1282,0.2661875088169797,0.2661875088169782,1.4988010832439613e-15,0.1711889535051454,0.17118895350514504,3.608224830031759e-16,174
lag_weighted_35_65d,2364,0.1554234946151351,0.1554234946151344,6.938893903907228e-16,0.09132223636793982,0.09132223636793962,1.942890293094024e-16,174
posting_16d,1158,0.25615622652762693,0.25615622652762593,9.992007221626409e-16,0.16903624696670164,0.16903624696670133,3.0531133177191805e-16,174
active,661,0.10582361771834092,0.10582361771834091,1.3877787807814457e-17,0.07426658394888559,0.07426658394888556,2.7755575615628914e-17,175
lag_weighted_35_65d,3110,0.10369044251660894,0.1036904425166084,5.412337245047638e-16,0.07006175051553885,0.07006175051553863,2.220446049250313e-16,175
posting_16d,762,0.08958954975018558,0.08958954975018567,8.326672684688674e-17,0.0621453094662585,0.0621453094662585,0.0,175
active,707,0.1272540868322179,0.1272540868322179,0.0,0.0460064064078759,0.04600640640787585,4.85722573273506e-17,176
lag_weighted_35_65d,2099,0.10403680877601175,0.10403680877601215,4.0245584642661925e-16,0.04767805374189073,0.04767805374189078,5.551115123125783e-17,176
posting_16d,1601,0.17762082511117744,0.17762082511117783,3.885780586188048e-16,0.07620440660424209,0.07620440660424214,5.551115123125783e-17,176
active,1113,0.014553702513299334,0.014553702513299249,8.500145032286355e-17,0.018036533293852436,0.01803653329385241,2.42861286636753e-17,177
lag_weighted_35_65d,2305,0.015536417689384541,0.015536417689384536,5.204170427930421e-18,0.017323202288777054,0.017323202288777016,3.8163916471489756e-17,177
posting_16d,1787,0.014620720214220978,0.014620720214220862,1.1622647289044608e-16,0.01790646709656382,0.017906467096563756,6.245004513516506e-17,177
active,157,0.05098104597897736,0.050981045978977346,1.3877787807814457e-17,0.052380630720957624,0.052380630720957645,2.0816681711721685e-17,178
lag_weighted_35_65d,263,0.056527757513259676,0.056527757513259634,4.163336342344337e-17,0.05438439672054575,0.054384396720545757,6.938893903907228e-18,178
posting_16d,276,0.05533017142598045,0.05533017142598045,0.0,0.05504577467265369,0.05504577467265368,6.938893903907228e-18,178
active,61,0.23309313878753662,0.23309313878753649,1.3877787807814457e-16,0.23933091115574856,0.2393309111557487,1.3877787807814457e-16,179
lag_weighted_35_65d,470,0.19398298233802377,0.1939829823380235,2.7755575615628914e-16,0.3070870435538378,0.30708704355383754,2.7755575615628914e-16,179
posting_16d,200,0.39652259314662575,0.39652259314662613,3.885780586188048e-16,0.4823195083920481,0.4823195083920483,1.6653345369377348e-16,179
active,194,0.7685141544867895,0.7685141544867893,2.220446049250313e-16,0.48214433966047554,0.4821443396604751,4.440892098500626e-16,180
lag_weighted_35_65d,620,0.7498299404728271,0.7498299404728272,1.1102230246251565e-16,0.5647196055048563,0.5647196055048574,1.1102230246251565e-15,180
posting_16d,390,0.8235482343081977,0.8235482343081953,2.3314683517128287e-15,0.5352818626700245,0.5352818626700232,1.3322676295501878e-15,180
active,1467,0.13429578098228534,0.13429578098228595,6.106226635438361e-16,0.1337984607171317,0.13379846071713153,1.6653345369377348e-16,181
lag_weighted_35_65d,4065,0.07165306586510665,0.07165306586510647,1.8041124150158794e-16,0.06827994803115445,0.06827994803115446,1.3877787807814457e-17,181
posting_16d,2596,0.09478620710582726,0.0947862071058277,4.440892098500626e-16,0.08822524082873925,0.08822524082873924,1.3877787807814457e-17,181
active,69,0.02507868906393187,0.025078689063931868,3.469446951953614e-18,0.026811175169702446,0.026811175169702443,3.469446951953614e-18,182
lag_weighted_35_65d,91,0.01820739652361581,0.018207396523615804,6.938893903907228e-18,0.019718258851339113,0.019718258851339102,1.0408340855860843e-17,182
posting_16d,60,0.02777163571685791,0.027771635716857906,3.469446951953614e-18,0.029923310167003392,0.029923310167003392,0.0,182
active,816,0.015054461134077875,0.015054461134077893,1.734723475976807e-17,0.015989751871108154,0.015989751871108154,0.0,183
lag_weighted_35_65d,2477,0.014077207612975966,0.014077207612976005,3.8163916471489756e-17,0.01499186959782552,0.014991869597825632,1.1275702593849246e-16,183
posting_16d,433,0.012978838655857881,0.012978838655857878,3.469446951953614e-18,0.014385477294084847,0.014385477294084842,5.204170427930421e-18,183
active,796,0.850147220112624,0.8501472201126282,4.218847493575595e-15,0.8477822466584571,0.8477822466584682,1.1102230246251565e-14,184
lag_weighted_35_65d,1633,0.8343327993800291,0.8343327993800282,8.881784197001252e-16,0.8337240045046762,0.8337240045046767,4.440892098500626e-16,184
posting_16d,1999,0.9110346211638265,0.9110346211638546,2.808864252301646e-14,0.9098087527594251,0.9098087527594055,1.9539925233402755e-14,184
active,114,0.30491811687478504,0.3049181168747854,3.885780586188048e-16,0.30648741356475306,0.30648741356475306,0.0,185
lag_weighted_35_65d,529,0.47596571131058624,0.475965711310586,2.220446049250313e-16,0.47788781562160754,0.47788781562160754,0.0,185
posting_16d,350,0.5583279439793487,0.5583279439793468,1.887379141862766e-15,0.5586027382636367,0.5586027382636362,5.551115123125783e-16,185
active,1101,0.06060784545343353,0.060607845453433576,4.85722573273506e-17,0.025112179045643692,0.025112179045643702,1.0408340855860843e-17,186
lag_weighted_35_65d,2639,0.08640726754924959,0.08640726754924966,6.938893903907228e-17,0.031467124746070954,0.03146712474607098,2.7755575615628914e-17,186
posting_16d,1834,0.12556986639836726,0.12556986639836765,3.885780586188048e-16,0.05643965678895213,0.05643965678895202,1.1102230246251565e-16,186
active,959,0.37313021067131574,0.3731302106713143,1.4432899320127035e-15,0.35760462677984245,0.3576046267798422,2.220446049250313e-16,187
lag_weighted_35_65d,2704,0.42371536276157257,0.4237153627615735,9.43689570931383e-16,0.3982673995916922,0.3982673995916935,1.27675647831893e-15,187
posting_16d,1276,0.4422551920752379,0.4422551920752381,2.220446049250313e-16,0.4240640189880955,0.4240640189880948,6.661338147750939e-16,187
active,1583,0.03201202423748138,0.032012024237481486,1.0408340855860843e-16,0.026391408964296516,0.026391408964296426,9.020562075079397e-17,188
lag_weighted_35_65d,4401,0.02539635138601799,0.025396351386017844,1.457167719820518e-16,0.02273267372809328,0.0227326737280932,7.979727989493313e-17,188
posting_16d,2396,0.02870387905642612,0.028703879056426296,1.7694179454963432e-16,0.02298669490938538,0.022986694909385316,6.591949208711867e-17,188
active,62,0.025427318893196632,0.025427318893196632,0.0,0.029835622801651876,0.02983562280165188,3.469446951953614e-18,189
lag_weighted_35_65d,140,0.049107142090711625,0.04910714209071164,1.3877787807814457e-17,0.05245066898086355,0.05245066898086355,0.0,189
posting_16d,43,0.017835818778655515,0.017835818778655515,0.0,0.021857702661754894,0.021857702661754894,0.0,189
active,490,0.01617510636103711,0.01617510636103712,6.938893903907228e-18,0.01237607532587981,0.012376075325879815,5.204170427930421e-18,190
lag_weighted_35_65d,2021,0.019162788391874595,0.019162788391874595,0.0,0.01336469013072392,0.013364690130723923,3.469446951953614e-18,190
posting_16d,1143,0.021310841406959526,0.021310841406959508,1.734723475976807e-17,0.013236634352210423,0.013236634352210432,8.673617379884035e-18,190
active,104,0.4289386690499751,0.4289386690499753,2.220446049250313e-16,0.23142525601329464,0.2314252560132948,1.6653345369377348e-16,191
lag_weighted_35_65d,1042,0.6152169403313176,0.6152169403313182,6.661338147750939e-16,0.39145435659483935,0.39145435659483985,4.996003610813204e-16,191
posting_16d,337,0.529170708092604,0.5291707080926045,4.440892098500626e-16,0.30449489437130134,0.304494894371301,3.3306690738754696e-16,191
active,942,0.017804386867057608,0.017804386867057598,1.0408340855860843e-17,0.014716128437962358,0.014716128437962352,5.204170427930421e-18,192
lag_weighted_35_65d,997,0.016860731192316722,0.016860731192316736,1.3877787807814457e-17,0.014381761056013678,0.014381761056013676,1.734723475976807e-18,192
posting_16d,1270,0.01562905490075545,0.015629054900755446,3.469446951953614e-18,0.014952687271217811,0.014952687271217825,1.3877787807814457e-17,192
active,1720,0.08632011375572053,0.08632011375572088,3.469446951953614e-16,0.08031619746824034,0.08031619746824038,4.163336342344337e-17,193
lag_weighted_35_65d,3808,0.0614859310593866,0.061485931059386344,2.5673907444456745e-16,0.05304651580216438,0.053046515802164206,1.734723475976807e-16,193
posting_16d,2524,0.060249133128355906,0.06024913312835587,3.469446951953614e-17,0.052083309531481055,0.05208330953148109,3.469446951953614e-17,193
active,1342,0.029929008661415908,0.02992900866141593,2.0816681711721685e-17,0.026256513768615878,0.02625651376861593,5.204170427930421e-17,194
lag_weighted_35_65d,4162,0.027475410521032254,0.027475410521032164,9.020562075079397e-17,0.026457626801920077,0.026457626801920004,7.28583859910259e-17,194
posting_16d,2585,0.028918647372857768,0.028918647372857705,6.245004513516506e-17,0.02760731877602776,0.027607318776027772,1.0408340855860843e-17,194
active,404,0.7091411670142171,0.7091411670142124,4.773959005888173e-15,0.7078978712535535,0.7078978712535541,5.551115123125783e-16,195
lag_weighted_35_65d,1999,0.6959170398569169,0.695917039856917,1.1102230246251565e-16,0.6942117729331955,0.6942117729331947,7.771561172376096e-16,195
posting_16d,381,0.7535823727133812,0.7535823727133767,4.551914400963142e-15,0.7525988353212868,0.7525988353212878,9.992007221626409e-16,195
active,365,0.017492427864963668,0.017492427864963668,0.0,0.0170646085162432,0.017064608516243206,6.938893903907228e-18,196
lag_weighted_35_65d,2536,0.013630837546179646,0.013630837546179666,1.9081958235744878e-17,0.014312656001717355,0.01431265600171736,5.204170427930421e-18,196
posting_16d,1661,0.014039210224243577,0.014039210224243611,3.469446951953614e-17,0.014085782057688028,0.014085782057688009,1.9081958235744878e-17,196
active,1388,0.07873543300964463,0.07873543300964445,1.8041124150158794e-16,0.07749713231150629,0.07749713231150634,5.551115123125783e-17,197
lag_weighted_35_65d,4242,0.060773019484643906,0.06077301948464406,1.5265566588595902e-16,0.0514880420713626,0.05148804207136289,2.914335439641036e-16,197
posting_16d,2023,0.08180927206550147,0.0818092720655016,1.3877787807814457e-16,0.07293393728127286,0.07293393728127287,1.3877787807814457e-17,197
active,866,0.03859147417104936,0.03859147417104931,5.551115123125783e-17,0.029277849224822523,0.029277849224822513,1.0408340855860843e-17,198
lag_weighted_35_65d,2273,0.038882920872258704,0.03888292087225872,1.3877787807814457e-17,0.024161145058927556,0.024161145058927594,3.8163916471489756e-17,198
posting_16d,1000,0.043223284861640565,0.04322328486164044,1.249000902703301e-16,0.03155692812887865,0.03155692812887865,0.0,198
active,1028,0.03518701877094624,0.03518701877094632,8.326672684688674e-17,0.032178756688515615,0.032178756688515615,0.0,199
lag_weighted_35_65d,3065,0.038331351721762406,0.0383313517217625,9.020562075079397e-17,0.03983036992358258,0.03983036992358267,9.020562075079397e-17,199
posting_16d,923,0.040743577576630614,0.04074357757663063,1.3877787807814457e-17,0.03934208591718361,0.039342085917183627,1.3877787807814457e-17,199
active,469,0.19429122996783718,0.1942912299678371,8.326672684688674e-17,0.11072410952879676,0.11072410952879676,0.0,200
lag_weighted_35_65d,3590,0.09548187729190431,0.09548187729190427,4.163336342344337e-17,0.04060980251494549,0.040609802514945496,6.938893903907228e-18,200
posting_16d,2038,0.19954189151530916,0.1995418915153113,2.1371793224034263e-15,0.09567114794526296,0.09567114794526296,0.0,200
